law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority,number_of_lawyers,date_pulled,source
Casa Automotive Group,,,,El Paso,TX,El Paso,915-309-0065,,General,5815 Montana Ave,79925,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory
"Castanon & Dominguez Law, PLLC",https://www.cdlaws.com/,,,El Paso,TX,El Paso,915-353-4444,,Criminal Defense,1517 Montana Ave,79902,El Paso,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website; manual verified search
Celia Azucena Villasenor,,,,El Paso,TX,El Paso,915-838-0890,,Criminal Defense,1113 E Yandell Dr,79902,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
Cesar Antonio Venegas,,,,El Paso,TX,El Paso,915-545-4934,,Personal Injury,PO BOX 13635,79913,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
Cesar Ornelas Injury Law,https://www.cesarornelaslaw.com/,,,El Paso,TX,El Paso,915-499-7368,,Personal Injury,6044 Gateway Blvd E Fl 2,79905,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Charles George Orr,,,,El Paso,TX,El Paso,915-544-0406,,Personal Injury,1790 N Lee Trevino Dr Ste 601,79936,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
"Chaudhari Law, PLLC",,,,El Paso,TX,El Paso,214-702-1150,,General,14011 Pebble Hills Blvd Ste 105,79938,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory
Chavez Law Firm,,,,El Paso,TX,El Paso,915-351-7772,,Personal Injury,2101 N Stanton St,79902,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website; Justia
Chris Bradley Attorney at Law,,,,El Paso,TX,El Paso,915-532-7514,,Criminal Defense,400 E Overland Ave,79901,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
Christopher Daniel Anchondo,,,,El Paso,TX,El Paso,915-533-1100,,General,2509 Montana Ave,79903,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory
Cody Tyler Scruggs,,,,El Paso,TX,El Paso,,,General,7500 Viscount Blvd Ste C84,79925,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory
Combined Law Enforcement Associations of Texas (CLEAT) and Personal Practice,https://www.kydlaw.com/,,,El Paso,TX,El Paso,915-777-2004,kydlawyer@gmail.com,Criminal Defense,"747 E. San Antonio Ave., Suite 103",79901,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Cooper Appeals, P.L.L.C",https://cooperappeals.com/,,,El Paso,TX,El Paso,915-289-8282,,Criminal Defense,"10420 Montwood Drive, Suite N-405",79935,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Cottonwood Interests, LLC",,,,El Paso,TX,El Paso,915-881-9765,,General,201 E Main Dr Ste 1500,79901,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory
Cowan Law Office,,,,El Paso,TX,El Paso,915-533-5445,,Personal Injury,310 N Mesa St Ste 316,79901,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
"Crowson & Crowson, PLLC",,,,El Paso,TX,El Paso,,,Real Estate,PO Box 221170,79913,El Paso,2,1,2026-09-13,State Bar of Texas Member Directory
Cuellar Law Firm,,,,El Paso,TX,El Paso,915-209-2316,,Criminal Defense,747 E. San Antonio Suite 201C,79901,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
"Cynthia R. Lopez, P.C.",,,,El Paso,TX,El Paso,915-996-9070,,Immigration,2829 Montana Ave Ste 215,79903,El Paso,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"D.E. Saucedo II, Esq., PLLC",http://www.saucedoesq.com/,,,El Paso,TX,El Paso,915-594-8299,,General,711 N Copia St Las Oficinas Saucedo,79903,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
DHS,,,,El Paso,TX,El Paso,915-857-4169,jose.j.tavarez@ice.dhs.gov,Immigration,8900 Viscount Blvd # 109,79925,El Paso,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
DHS/CBP,,,,El Paso,TX,El Paso,915-599-0800,,Criminal Defense,"9434 Viscount Blvd, Ste 200",79925,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
DMRS,,,,El Paso,TX,El Paso,915-298-7986,,Immigration,2400 E Yandell Dr,79903,El Paso,2,1,2026-09-13,State Bar of Texas Member Directory
DUNHAM & JONES,https://www.dunhamlaw.com/,,,El Paso,TX,El Paso,915-777-7777,,Criminal Defense,"221 North Kansas Street, Suite1505",79901,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Daniel Anchondo,,,,El Paso,TX,El Paso,915-533-1100,,General,2509 Montana Ave,79903,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory
Daniel Gabriel Marquez,,,,El Paso,TX,El Paso,915-546-8185,,Criminal Defense,500 E San Antonio Ave Rm 501 Fl 5,79901,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
Daniel Salvador Gonzalez,https://dgonzalezlaw.com/,,,El Paso,TX,El Paso,915-533-6393,,Criminal Defense,909 E Rio Grande Ave,79902,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Darron Powell, PLLC",http://darronpowellpllc.com/,,,El Paso,TX,El Paso,915-313-0081,xvdlp@yahoo.com,Estate Planning,1517 N Campbell St,79902,El Paso,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"David A. Bonilla, Attorney at Law, P.C.",,,,El Paso,TX,El Paso,915-594-9952,,Criminal Defense,10514 Montwood Dr,79935,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
David Alan Rutledge,,,,El Paso,TX,El Paso,915-545-5595,,Criminal Defense,1013 E. San Antonio,79901,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
David Briones,,,,El Paso,TX,El Paso,915-534-6744,,General,525 Magoffin Ave Rm 761,79901,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory
"David Chavez Law Firm, PLLC",,,,El Paso,TX,El Paso,915-261-9007,,Criminal Defense,PO Box 290736,79929,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
"David J. Ferrell, PLLC",http://www.elpasolaw.com/,,,El Paso,TX,El Paso,915-594-8000,,Criminal Defense,11008 Bill Hill Dr,79936,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"David J. Nunez, Attorney at Law, PLLC",https://www.djnunezlaw.com/,,,El Paso,TX,El Paso,915-615-3699,david@djnunezlaw.com,Criminal Defense,701 Magoffin Ave,79901,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
David Joseph Morales,,,,El Paso,TX,El Paso,915-803-0613,,General,5820 Timberwolf Dr Apt 36,79903,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory
David Leeper Atty at Law PC,,,,El Paso,TX,El Paso,915-581-8748,,Estate Planning,508 Cotton Field Dr,79922,El Paso,2,1,2026-09-13,State Bar of Texas Member Directory
David Nevarez,,,,El Paso,TX,El Paso,915-881-8484,,Estate Planning,416 N Stanton St Ste 600-P,79901,El Paso,2,1,2026-09-13,State Bar of Texas Member Directory
David S. Jeans,,,,El Paso,TX,El Paso,915-203-2951,,Personal Injury,755 Via Mirada Lane,79922,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
"Davie & Valdez, P.C.",https://rogerdavie.com/,,,El Paso,TX,El Paso,915-838-1100,,Personal Injury,1801 N Stanton St,79902,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
DeKoatz & DeKoatz,https://dekoatzlaw.com/,,,El Paso,TX,El Paso,915-577-0913,,Criminal Defense,718 Myrtle Ave,79901,El Paso,5,2,2026-09-13,State Bar of Texas Member Directory; manual verified search
Denise Barthel Sanchez,,,,El Paso,TX,El Paso,,,General,PO Box 972493,79997,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory
"Denise E. Butterworth, P.C.",https://www.dbutterworthlaw.com/,,,El Paso,TX,El Paso,915-532-8250,dbutterworthattorney@gmail.com,Criminal Defense,501 N Kansas St Ste 200,79901,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Dennis Gilbert Moore,,,,El Paso,TX,El Paso,915-487-5023,,Criminal Defense,1210 Montana #204,79902,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
DickAlcala,,,,El Paso,TX,El Paso,210-387-5769,,General,7826 Enchanted Ridge Dr,79911,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory
Dickinson Wright PLLC,https://www.dwlaw.com/,,,El Paso,TX,El Paso,915-541-9307,,Immigration,221 N Kansas St Ste 2000,79901,El Paso,2,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Don Studdard,,,,El Paso,TX,El Paso,915-309-5377,donstuddard@yahoo.com,Estate Planning,604 Satellite Drife,79912,El Paso,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Doris Sipes Attorney At Law,,,,El Paso,TX,El Paso,915-544-5235,,Personal Injury,615 E Schuster Ave Ste 10,79902,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
"Downey Law Firm, PLLC",https://bdlawtx.com/,,,El Paso,TX,El Paso,915-533-2493,,Employment Law,7598 N Mesa St Ste B4,79912,El Paso,3,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
E. P. Bud Kirk,,,,El Paso,TX,El Paso,915-584-3773,,Bankruptcy,332 Serrania Dr.,79932,El Paso,2,1,2026-09-13,State Bar of Texas Member Directory
EHN,,,,El Paso,TX,El Paso,915-887-3410,,General,201 E Main Dr Ste 600,79901,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory
EHRLICH LAW FIRM,https://www.ehrlichlawfirm.com/,,,El Paso,TX,El Paso,915-544-1500,,Civil Litigation,444 Executive Center Blvd Ste 240,79902,El Paso,3,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
EOIR,,,,El Paso,TX,El Paso,915-534-6020,,Immigration,"700 E. San Antonio, Suite 750",79901,El Paso,2,1,2026-09-13,State Bar of Texas Member Directory
Eduardo Miranda,,,,El Paso,TX,El Paso,915-351-7693,,Personal Injury,2330 Montana Ave,79903,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
Eduardo N. Lerma Sr. Law Offices,,,,El Paso,TX,El Paso,915-533-0177,,Criminal Defense,1417 Montana Ave,79902,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
Eduardo Ramon Vasquez,,,,El Paso,TX,El Paso,915-542-4556,,General,310 N Mesa St Ste 601,79901,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory
El Paso Traffic Ticket Firm - Attorney Robert Navar,https://elpasotrafficticket.com/,,,El Paso,TX,El Paso,915-503-1600,,Criminal Defense,11860 Vista Del Sol Dr # 119,79936,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Eliana Amalia Elizalde,,,,El Paso,TX,El Paso,,,Criminal Defense,320 S Campbell St Ste 200,79901,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
Elizabeth Sanchez,,,,El Paso,TX,El Paso,915-355-7824,,Criminal Defense,6405 Pino Real Dr,79912,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
Employment Rights Law Firm of Stephen J. Venzor,,,,El Paso,TX,El Paso,915-792-0000,,Employment Law,221 N. Kansas St. Suite 700,79901,El Paso,3,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Enrique Garcia Law Firm, PLLC",https://www.grtxlaw.com/,,,El Paso,TX,El Paso,915-307-7287,thefirm@grtxlaw.com,Personal Injury,3204 Montana Ave Ste A,79903,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Enrique Lopez,,,,El Paso,TX,El Paso,915-351-0595,,Criminal Defense,701 N Saint Vrain St,79902,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
Enrique N. Medrano Attorney at Law,,,,El Paso,TX,El Paso,915-532-3929,,Estate Planning,2411 Montana Ave,79903,El Paso,2,1,2026-09-13,State Bar of Texas Member Directory
Enrique Ramirez,https://www.enriqueramirez75.com/,,,El Paso,TX,El Paso,915-533-1733,enramirez2008@yahoo.com,Criminal Defense,2300 Tierra Negra Dr,79938,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Enriquez Law Firm,,,,El Paso,TX,El Paso,915-351-4331,,Personal Injury,1212 Montana Ave,79902,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
Eric James Montrose,,,,El Paso,TX,El Paso,,,General,"154 N. Festival, Building D",79912,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory
"Ernesto Pineda, Attorney at Law, P.C.",https://www.pinedalawfirm.com/,,,El Paso,TX,El Paso,915-598-7726,mvargas@pinedalawfirm.com,Estate Planning,11170 La Quinta Pl Ste B,79936,El Paso,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Esper Law Office,,,,El Paso,TX,El Paso,915-544-3132,,Criminal Defense,801 N El Paso St Ste 225,79902,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
Estrella Del Paso,https://www.estrelladelpaso.org/,,,El Paso,TX,El Paso,915-532-3975,media@estrella.org,Immigration,2400A E Yandell Dr,79903,El Paso,2,4,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Eunice Reyes Attorney at Law,https://eunicereyeslaw.com/,,,El Paso,TX,El Paso,915-564-9299,#eunicereyeslaw@hotmail.com,Criminal Defense,4665-A Montana Ave,79903,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Evan Daine Reed,,,,El Paso,TX,El Paso,915-212-0033,,Criminal Defense,300 N Campbell St,79901,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
FPD,,,,El Paso,TX,El Paso,915-534-6525,,Criminal Defense,700 E. San Antonio Ave. D-401,79901,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
"Farah Law Group, PLLC",https://gflawoffices.com/,,,El Paso,TX,El Paso,915-533-0880,,Personal Injury,1231 E Missouri Ave,79902,El Paso,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Felipe D.J. Millan, P.C.",https://felipemillan.com/,,,El Paso,TX,El Paso,915-566-9977,,Criminal Defense,1147 Montana Ave,79902,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Ferris Law Office,,,,El Paso,TX,El Paso,915-229-1790,,Criminal Defense,1108 N. Campbell,79902,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Flo Networks,,,,El Paso,TX,El Paso,,,General,"500 W. Overland, Suite 310",79901,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory
"Flores Mendez, P.C.",https://www.floresmendez.com/,,,El Paso,TX,El Paso,915-308-9999,,Personal Injury,509 E Rio Grande Ave,79902,El Paso,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Forbes & Forbes,https://www.forbeslawoffice.com/,,,El Paso,TX,El Paso,915-533-5441,,Estate Planning,701 Texas Ave,79901,El Paso,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Frances Maldonado Law Firm,,,,El Paso,TX,El Paso,915-205-3511,,Criminal Defense,4171 N Mesa St Ste B201,79902,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Francisco F. Macias,,,,El Paso,TX,El Paso,915-544-9047,,Criminal Defense,1001 N Campbell St,79902,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
Frank S. Triana Attorney At Law,,,,El Paso,TX,El Paso,915-222-8310,,Criminal Defense,1002 MAGOFFIN AVE,79901,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
Franklin Mountain Investments,,,,El Paso,TX,El Paso,915-504-7117,,Real Estate,123 W Mills Ave Suite 600,79901,El Paso,2,1,2026-09-13,State Bar of Texas Member Directory
G. Danny Mena,,,,El Paso,TX,El Paso,915-564-1336,,General,3233 N Piedras St,79930,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory
"GONZALEZ URBINA LAW, PLLC",https://www.guinjurylaw.com/,,,El Paso,TX,El Paso,915-703-1393,info@guinjurylaw.com,Personal Injury,6044 East Gateway Blvd. Suite 410,79905,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Gabriela Angelina Gallegos,,,,El Paso,TX,El Paso,915-433-3439,,Estate Planning,1805 Elm Street,79930,El Paso,2,1,2026-09-13,State Bar of Texas Member Directory
Gabriella M. Reed,,,,El Paso,TX,El Paso,,,Employment Law,Emergence Health Network 2001 E. Main St Suite 600,79901,El Paso,3,1,2026-09-13,State Bar of Texas Member Directory
George C. Wayne,,,,El Paso,TX,El Paso,915-449-4154,,General,5595 Westside Dr,79932,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory
George Paul Andritsos,,,,El Paso,TX,El Paso,915-566-9995,,Employment Law,3116 Montana,79903,El Paso,3,1,2026-09-13,State Bar of Texas Member Directory
Gerald A. Georges,,,,El Paso,TX,El Paso,915-307-0919,,Criminal Defense,425 Irondale #R,79912,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
Gilbert Elias Malooly,,,,El Paso,TX,El Paso,,,General,4120 Rio Bravo St Ste 114,79902,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory
"Gina Fields, PC",,,,El Paso,TX,El Paso,,,Estate Planning,6417 Passo Via St,79932,El Paso,2,1,2026-09-13,State Bar of Texas Member Directory
Glen D. Self,,,,El Paso,TX,El Paso,,,Estate Planning,"7304 Good Samaritan Ct, #312",79912,El Paso,2,1,2026-09-13,State Bar of Texas Member Directory
"Gluth Law, LLC",https://www.gluthlaw.com/,,,El Paso,TX,El Paso,915-351-9886,info@gluthlaw.com,Estate Planning,7100 Westwind Dr Ste 240,79912,El Paso,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Gonzalo Garcia,,,,El Paso,TX,El Paso,915-637-6915,,General,no office address on file,79901,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory
Gordon Davis Johnson & Shane P.C.,https://www.eplawyers.com/,,,El Paso,TX,El Paso,915-545-1133,,Estate Planning,4695 N Mesa St,79912,El Paso,2,15,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Gorel,,,,El Paso,TX,El Paso,,,General,432 Stonebluff Rd,79912,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory
Granberg Law Office,,,,El Paso,TX,El Paso,915-543-9000,,Criminal Defense,303 N Oregon St,79901,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
"Gregory B. Pine, Attorney at Law",,,,El Paso,TX,El Paso,915-532-5757,,Criminal Defense,701 N Saint Vrain St,79902,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
Gregory Charles Anderson,,,,El Paso,TX,El Paso,915-433-3174,,Criminal Defense,701 N Saint Vrain St,79902,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
Gregory Xavier Gonzalez,,,,El Paso,TX,El Paso,915-782-4975,,General,11541 Montana Avenue Suite O,79936,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Griffin Law Firm,https://www.bankruptcy4elpaso.com/,,,El Paso,TX,El Paso,915-562-4357,contact@griffinlawfirmep.com,Bankruptcy,1123 E Rio Grande Ave,79902,El Paso,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Guevara, Baumann, Coldwell & Reedman LLP",,,,El Paso,TX,El Paso,915-544-6646,jimbaumn@gbcrlaw.com,Estate Planning,4171 N Mesa St Ste B201,79902,El Paso,2,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Gutierrez Law Firm,,,,El Paso,TX,El Paso,915-239-0793,,Criminal Defense,1315 E Yandell Dr,79902,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
"Gutierrez Marquez Law Firm, PLLC",https://gutierrezmarquezlaw.com/,,,El Paso,TX,El Paso,915-273-3212,mail@gutierrezmarquezlaw.com,Immigration,"310 N Mesa St, Suite 100A",79901,El Paso,2,1,2026-09-13,State Bar of Texas Member Directory; Justia
"Harmonson Law Firm, P.C.",https://www.clarkharmonsonattorney.com/,,,El Paso,TX,El Paso,915-584-8777,,Personal Injury,501 E Nevada Ave,79902,El Paso,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Haynes Law Firm,,,,El Paso,TX,El Paso,915-549-8101,,Real Estate,520 Wild Willow,79922,El Paso,2,1,2026-09-13,State Bar of Texas Member Directory
Heather Harrison Hall,,,,El Paso,TX,El Paso,915-504-5988,,Criminal Defense,7598 N Mesa St Ste 205,79912,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Heather Ronconi-Algermissen,,,,El Paso,TX,El Paso,915-532-7005,,General,503 E Rio Grande Ave,79902,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Henry Aguirre,,,,El Paso,TX,El Paso,915-533-0504,,Criminal Defense,1332 Myrtle Ave,79901,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
"Huerta Law Group, PLLC",,,,El Paso,TX,El Paso,915-629-9988,,Criminal Defense,812 Willow St,79903,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Immigration and Customs Enforcement,,,,El Paso,TX,El Paso,915-857-4181,,Immigration,"11541 Montana Avenue, Suite O",79936,El Paso,2,1,2026-09-13,State Bar of Texas Member Directory
"Irina Z. Barahona, P.C.",http://www.izblaw.com/,,,El Paso,TX,El Paso,915-228-4905,,Estate Planning,"7500 Viscount Blvd., Ste. C62",79925,El Paso,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"J. Baeza Law Firm, PLLC",https://baezalawfirm.com/,,,El Paso,TX,El Paso,915-200-4357,,Personal Injury,"2900 Pershing Dr., Suite H",79903,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"JM Munoz Law Firm, PLLC",,,,El Paso,TX,El Paso,915-356-1400,,Civil Litigation,8001 N Mesa St Ste E PMB 104,79932,El Paso,3,1,2026-09-13,State Bar of Texas Member Directory
JRS USA,,,,El Paso,TX,El Paso,915-471-0573,,Immigration,602 S. Oregon St.,79901,El Paso,2,1,2026-09-13,State Bar of Texas Member Directory
Jacobo Ernesto Garcia,,,,El Paso,TX,El Paso,,,General,311 Montana Ave A-2,79902,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory
Jaime A. Villalobos,,,,El Paso,TX,El Paso,915-541-8800,,Criminal Defense,1731 Montana Ave,79902,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
Jaime Alvarado & Associates,https://jaimealvaradolaw.com/,,,El Paso,TX,El Paso,915-852-0500,,General,14190 Horizon Blvd Ste A,79928,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory
Jaime Barron PC Immigration Law,,,,El Paso,TX,El Paso,915-642-9300,,Immigration,600 Newman St,79902,El Paso,2,1,2026-09-13,State Bar of Texas Member Directory
Jaime Diaz,,,,El Paso,TX,El Paso,,,Employment Law,PO Box 972203,79997,El Paso,3,1,2026-09-13,State Bar of Texas Member Directory
"Jaime E. Gandara, Attorney at Law",,,,El Paso,TX,El Paso,915-544-1150,,Criminal Defense,1203 East Yandell Drive,79902,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
James & Haugland PC,http://www.jamesandhaugland.com/,,,El Paso,TX,El Paso,915-532-3911,,Civil Litigation,609 Montana Ave,79902,El Paso,3,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website; manual verified search
James Darrell Lucas,,,,El Paso,TX,El Paso,915-532-8811,,General,2316 Montana Ave,79903,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory
James Kennedy PLLC,https://www.epinjury.com/,,,El Paso,TX,El Paso,915-544-5200,,Personal Injury,6216 Gateway East Blvd.,79905,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
James Kerby Jopling,,,,El Paso,TX,El Paso,915-541-6099,,Employment Law,747 E San Antonio Ave Ste 103,79901,El Paso,3,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
James Kirby Read,,,,El Paso,TX,El Paso,915-533-3697,,Personal Injury,615 E Schuster Ave Ste 6,79902,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
James Rey Law Firm,https://www.reydegenhartlaw.com/,,,El Paso,TX,El Paso,915-534-4300,,Criminal Defense,501 N Kansas St Ste 100,79901,El Paso,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Jason T Chapman, PC",,,,El Paso,TX,El Paso,915-533-8267,,General,501 N Kansas St Ste 101,79901,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory
"Jay L. Nye, Attorney at Law",,,,El Paso,TX,El Paso,915-598-7038,,Criminal Defense,3364 Guthrie St.,79935,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
Jeanette Garcia,,,,El Paso,TX,El Paso,,,General,1014 North Mesa Ste. 200,79902,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory
Jeffrey B. Pownell,,,,El Paso,TX,El Paso,915-544-0100,,General,7101 N Mesa St # 106,79912,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory
Jeffrey C. Brown,,,,El Paso,TX,El Paso,915-533-2493,,General,201 E Main Dr Ste 1100,79901,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Jerry Woodard,,,,El Paso,TX,El Paso,915-546-2101,,General,500 E San Antonio Ave Rm 905A,79901,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory
Jesse Gordon Mende,,,,El Paso,TX,El Paso,,,Criminal Defense,"500 San Antonio, Suite 201",79901,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
Jesse Herrera & Associates,,,,El Paso,TX,El Paso,915-781-1100,,Criminal Defense,1423 E Missouri Ave Ste C,79902,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Jessica Goldman Pretiger,,,,El Paso,TX,El Paso,915-252-5652,,Real Estate,729 WILLOW GLEN DR,79922,El Paso,2,1,2026-09-13,State Bar of Texas Member Directory
Jessica L. Carriger De Villalva,,,,El Paso,TX,El Paso,,,General,"34th Judicial District Attorney's Office 500 E. San Antonio, 2nd Floor",79901,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory
Jesus Manuel Olivas,,,,El Paso,TX,El Paso,915-533-4402,,Criminal Defense,501 N Kansas St Ste 202,79901,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
Jesus R. Herrera,,,,El Paso,TX,El Paso,,,Criminal Defense,6021 Palo Alto Avenue,79912,El Paso,5,1,2026-09-13,State Bar of Texas Member Directory
"Jim Darnell, P.C.",http://www.jdarnell.com/,,,El Paso,TX,El Paso,915-532-2442,,Criminal Defense,310 N Mesa St Ste 212,79901,El Paso,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Jimenez Esparza Law LLP,,,,El Paso,TX,El Paso,915-996-2017,,Criminal Defense,1212 Montana Ave,79902,El Paso,5,2,2026-09-13,State Bar of Texas Member Directory
Jizelle Silerio,,,,El Paso,TX,El Paso,,,General,"320 S. Campbell St., Suite 200",79901,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory
"Jobe Materials, L.P.",,,,El Paso,TX,El Paso,915-298-9900,,General,1150 Southview Dr,79928,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Joella D. Methola,,,,El Paso,TX,El Paso,915-546-2059,,General,500 E San Antonio St,79901,El Paso,4,1,2026-09-13,State Bar of Texas Member Directory
