law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority
Burns Law,https://www.burnslawkc.com,,,Olathe,KS,Johnson,(913) 481-5379,,Real Estate,430 E Santa Fe St,66061,Kansas City,2
CDL Legal LLC,http://www.cdllegal.com/,https://www.google.com/maps/place/?q=place_id:ChIJl3HmhZKRwIcRGHlZRXWFmiM,,Olathe,KS,Johnson,(913) 738-4836,info@cdllegal.com,Social Security Disability,15633 S Mahaffie St,15633,Kansas City,1
Chowins Law Firm,http://chowins.com,,,Olathe,KS,Johnson,(913) 735-3285,,General,118 N Cherry St,66061,Kansas City,4
Conard Law Office,,,,Olathe,KS,Johnson,,,General,,,Kansas City,4
Darrell Smith Law,http://www.darrellsmithlaw.com,,,Olathe,KS,Johnson,(913) 397-6333,,General,102 S Cherry St Ste 4,66061,Kansas City,4
Dreiling Law,,,,Olathe,KS,Johnson,,,General,104 E Poplar St,66061,Kansas City,4
Duma Law Offices,https://www.dumalawoffices.com/,https://www.google.com/maps/place/?q=place_id:ChIJO3EwP_m9wIcRgr3zwa-sfT8,,Olathe,KS,Johnson,(913) 782-7072,,Criminal Defense,303 E Poplar St,66061,Kansas City,5
"Garretson & Toth, LLC",https://www.gwtfirm.com/,https://www.google.com/maps/place/?q=place_id:ChIJZ0RIRvq9wIcRmFHW0ueWzu0,,Olathe,KS,Johnson,(913) 948-6682,,Criminal Defense,105 E Park St,66061,Kansas City,5
Gary L Sloan Law Offices,http://www.bankruptcyattorneysolathe.com,,,Olathe,KS,Johnson,(913) 829-2200,,General,222 S Cherry St,66061,Kansas City,4
Hagen Law Office,,,,Olathe,KS,Johnson,(913) 953-7874,,General,212 S Cherry St,66061,Kansas City,4
Hetley Law Firm P A,https://www.hetleylaw.com,,,Olathe,KS,Johnson,(913) 780-1007,,Business Law,103 E Park St,66061,Kansas City,2
"Holmes Law Office, LLC",http://www.holmeslawofficellc.net,,,Olathe,KS,Johnson,(913) 815-8271,,General,115 S Kansas Ave,66061,Kansas City,4
Hottman Law Firm,http://www.theduiclinic.com/,https://www.google.com/maps/place/?q=place_id:ChIJv9wJJvq9wIcRFkvQuLqcZjk,,Olathe,KS,Johnson,(913) 262-4444,,Criminal Defense,130 N Cherry St STE 105,66061,Kansas City,5
Hult Law Offices,,,,Olathe,KS,Johnson,(816) 529-4684,,General,115 S Kansas Ave,66061,Kansas City,4
James P. Conard,,https://www.google.com/maps/place/?q=place_id:ChIJw6sdQfq9wIcRWS5ucgmqhEI,,Olathe,KS,Johnson,(913) 782-2288,,General,110 S Cherry St Suite 102,66061,Kansas City,4
Johnson County Public Defender,https://www.ksbids.gov/tenth-judicial-district-public-defender-office,https://www.google.com/maps/place/?q=place_id:ChIJuSrjSfq9wIcRh1UENWUR8yg,,Olathe,KS,Johnson,(913) 829-8755,,Social Security Disability,115 E Park St A,66061,Kansas City,1
"Juris Law & Mediation, LLC",http://www.juriskc.com/,https://www.google.com/maps/place/?q=place_id:ChIJPQcH6fq9wIcRt8bhomQxYIQ,,Olathe,KS,Johnson,(913) 764-8844,office@juriskc.com,DUI,430 E Santa Fe St,66061,Kansas City,5
"Kelli Cooper, Attorney at Law - Johnson County Divorce Lawyer",http://www.kellicooperlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJETY-iPm9wIcRGz9QyGK43Zs,,Olathe,KS,Johnson,(913) 254-7600,,Family Law,142 N Cherry St,66061,Kansas City,4
"Kenney Law Firm, LLC",http://www.kenneylaw.net,,,Olathe,KS,Johnson,(913) 890-2078,,General,142 N Cherry St,66061,Kansas City,4
L Donald Huelson Attorney at Law,http://www.huelsonlawfirm.com/,https://www.google.com/maps/place/?q=place_id:ChIJVTyTe0Yhd0ARD4EGsQ8ADH0,,Olathe,KS,Johnson,(913) 254-1400,info@huelsonlawfirm.com,Bankruptcy,16007 S Brookfield St,16007,Kansas City,2
"Landon Law, LLC",http://www.landonlawllc.com/,https://www.google.com/maps/place/?q=place_id:ChIJaXqiRvq9wIcRB85m8JcjKb0,,Olathe,KS,Johnson,(913) 355-1202,,Criminal Defense,142 N Cherry St,66061,Kansas City,5
"Langston Law, Chartered",http://langstonlaw.net,,,Olathe,KS,Johnson,(913) 341-8530,,General,115 E Park St,66061,Kansas City,4
Law Office Of Carl Cornwell,,,,Olathe,KS,Johnson,,,General,142 N Cherry St,66061,Kansas City,4
"Law Office of Heath A. Stuart, Chartered",http://www.hstuartlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJeyfiAobpwIcRp2xUxwxg6Ag,,Olathe,KS,Johnson,(913) 225-8116,heath@hstuartlaw.com,Criminal Defense,105 E Park St,66061,Kansas City,5
Law Office of Lauren Conard Young LLC,http://www.lcylawoffice.com/,https://www.google.com/maps/place/?q=place_id:ChIJqcRrXPq9wIcRZaL7j_vTrec,,Olathe,KS,Johnson,(913) 227-9336,,Family Law,110 S Cherry St #103,66061,Kansas City,4
"Law Office of Sarah F. Hill, LLC",https://www.hilllawkc.com/,https://www.google.com/maps/place/?q=place_id:ChIJISi6t3-9wIcRkO0F7GwA5wY,,Olathe,KS,Johnson,(913) 232-2445,,Criminal Defense,142 N Cherry St Suite 200,66061,Kansas City,5
Law Offices of Pettlon & Ginie,http://www.treypettlon.com/,https://www.google.com/maps/place/?q=place_id:ChIJ4ZzBnfC9wIcR1lfXwA9OhOU,,Olathe,KS,Johnson,(913) 393-2100,,General,111 S Kansas Ave #100,66061,Kansas City,4
Mary Ellen Rose Law,http://maryellenroselaw.com,,,Olathe,KS,Johnson,(913) 381-6400,,General,130 N Cherry St,66061,Kansas City,4
"Michael C. Hunter, Attorney at Law, LLC",https://kccounselor.com/,https://www.google.com/maps/place/?q=place_id:ChIJldtFSPq9wIcRu1QC17V5Xx0,,Olathe,KS,Johnson,(913) 732-3234,mhunter@kccounselor.com,Criminal Defense,115 E Park St suite c,66061,Kansas City,5
Michael Page Law Firm,http://www.olathekslawoffices.com/child_custody_law.html,https://www.google.com/maps/place/?q=place_id:ChIJbW2NSPq9wIcRSCcyZminwyU,,Olathe,KS,Johnson,(913) 232-1554,,General,115 E Park St suite c,66061,Kansas City,4
Morrison Law Firm,https://www.paulmorrisonlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJv9wJJvq9wIcRMlQRBmAQInw,,Olathe,KS,Johnson,(913) 780-6666,,Personal Injury,130 N Cherry St #103,66061,Kansas City,5
"Nigro Law Firm, LLC",http://www.nigrolawfirm.com,,https://www.martindale.com/by-location/kansas-lawyers/,Olathe,KS,Johnson,816-705-2320,office@nigrolawfirm.com,Personal Injury,,,Kansas City,5
Pottroff & Karlin LLC,http://www.pottroff.com,,https://www.martindale.com/by-location/kansas-lawyers/,Olathe,KS,Johnson,785-560-8037,,Personal Injury,,,Kansas City,5
"Quinn Business, Law & Technology Services",,,,Olathe,KS,Johnson,(913) 667-7797,,General,115 E Park St,66061,Kansas City,4
Quinn Law Associates,http://www.quinn.law,,,Olathe,KS,Johnson,(913) 712-8122,,General,115 E Park St,66061,Kansas City,4
Randy MC Calla Law Offices,http://www.mccallalaw.com,,,Olathe,KS,Johnson,(913) 390-1555,,General,142 N Cherry St,66061,Kansas City,4
"Rivera Law, LLC",https://riveralawoffice.com/,https://www.google.com/maps/place/?q=place_id:ChIJvyvmsvu9wIcRqPq8d1A7jeQ,,Olathe,KS,Johnson,(913) 210-0844,Vinnie@RiveraLawOffice.com,Criminal Defense,100 E Park St #8,66061,Kansas City,5
"Schlagel Long, LLC",https://www.kansaslegalteam.com/,https://www.google.com/maps/place/?q=place_id:ChIJIVVABPu9wIcR09a_ErOpYec,,Olathe,KS,Johnson,(913) 782-5885,"blong@kansaslegalteam.com, vriveralaw@gmail.com",Criminal Defense,100 E Park St #8,66061,Kansas City,5
Schlimmer Law Office,,,,Olathe,KS,Johnson,,,General,,66061,Kansas City,4
Schoenig Law Firm LLC,http://www.schoeniglawfirm.com,,,Olathe,KS,Johnson,(913) 712-9750,,General,111 S Kansas Ave,66061,Kansas City,4
Spencer Law Firm,http://www.spencerlawkc.com,,,Olathe,KS,Johnson,(913) 397-0800,,General,114 N Cherry St,66061,Kansas City,4
Stanley Law,http://www.stanleylawkc.com/,https://www.google.com/maps/place/?q=place_id:ChIJvdzoKGm_wIcRfL1I2JdkERc,,Olathe,KS,Johnson,(913) 270-9949,,Family Law,14105 S Mur-Len Rd,14105,Kansas City,4
The Bachman Law Firm,http://www.bachmanlawkc.com,,,Olathe,KS,Johnson,(913) 839-2807,,Business Law,12730 S Pflumm Rd,66062,Kansas City,2
The Bigus Law Offices,http://www.biguslawdui.com,,,Olathe,KS,Johnson,(913) 815-3609,,General,110 S Cherry St,66061,Kansas City,4
The Law Office of Adam Peer,https://adampeerlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJ_Qx-I7nrwIcR9ah4AmZAQwg,,Olathe,KS,Johnson,(913) 443-9974,%20info@adampeerlaw.com,Personal Injury,108 E Cedar St,66061,Kansas City,5
The Law Office of David S. Adams,https://www.olathelaw.com/?utm_source=google-local&utm_medium=organic&utm_campaign=646,https://www.google.com/maps/place/?q=place_id:ChIJO3EwP_m9wIcRU55fxIQ2okA,,Olathe,KS,Johnson,(913) 782-5500,,Personal Injury,303 E Poplar St,66061,Kansas City,5
The Law Office of John Harvell,https://www.harvellaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJQUz55_q9wIcRFkxqX51UJTs,,Olathe,KS,Johnson,(888) 879-7087,,Criminal Defense,108 E Cedar St,66061,Kansas City,5
The Law Office of Patrick Lewis,http://www.thekansasdefender.com,,,Olathe,KS,Johnson,(913) 558-3961,,Criminal Defense,104 E Poplar St,66061,Kansas City,5
The Law Office of Robert E. McRorey,https://www.olathe-attorney.com,https://www.google.com/maps/place/?q=place_id:ChIJDVGoxeq9wIcRtPHRctA1zOI,,Olathe,KS,Johnson,(913) 780-4200,,General,108 E Cedar St,66061,Kansas City,4
The Law Office of Zach V. Thomas,http://www.zvtlaw.com,,,Olathe,KS,Johnson,(913) 755-9585,,Personal Injury,104 E Poplar St,66061,Kansas City,5
The Law Offices of Tel Parrett,https://www.telparrettlaw.com,,,Olathe,KS,Johnson,(913) 285-8884,,Criminal Defense,110 S Cherry St Ste 203,66061,Kansas City,5
"The Mozingo Law Firm, LLC",https://www.rwmozingolaw.com/?npcmp=dir:local:4989175:66061,https://www.google.com/maps/place/?q=place_id:ChIJ8TzaOfq9wIcRX_CM51hsn18,,Olathe,KS,Johnson,(913) 732-4903,,Criminal Defense,115 E Park St suite c,66061,Kansas City,5
The Pickering Law Firm P A,http://pickeringlawfirm.com,,,Olathe,KS,Johnson,(913) 647-9019,,Business Law,130 N Cherry St,66061,Kansas City,2
The Sokoloff Law Firm LLC,https://sokolofflawfirm.com/,https://www.google.com/maps/place/?q=place_id:ChIJAQAwiPm9wIcRTkSx3qe4ySc,,Olathe,KS,Johnson,(913) 963-1794,,Criminal Defense,142 N Cherry St,66061,Kansas City,5
W M Law Olathe Office,http://kansascitybankruptcy.com/,https://www.google.com/maps/place/?q=place_id:ChIJcwbVaw6VwIcRWiv3qS9O5Os,,Olathe,KS,Johnson,(913) 422-0909,,Family Law,15095 W 116th St,15095,Kansas City,4
"Wallentine Injury Law, LLC",https://www.kc-attorney.com/?utm_source=GBP_Olathe&utm_medium=Organic&utm_campaign=Google_Business_Profile,https://www.google.com/maps/place/?q=place_id:ChIJv9wJJvq9wIcR-0rBick6Shs,,Olathe,KS,Johnson,(913) 934-6333,,Personal Injury,130 N Cherry St STE 100,66061,Kansas City,5
Barnds Law LLC,https://barndslaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJEX6jzeKVwIcRByaGuJsT-y0,,Overland Park,KS,Johnson,(913) 270-0505,assistant@barndslaw.com,Criminal Defense,7400 College Blvd #100,66210,Kansas City,5
"Beam-Ward, Kruse, Wilson, & Fletes, LLC",http://www.bkwflaw.com,,https://www.martindale.com/by-location/kansas-lawyers/,Overland Park,KS,Johnson,913-431-3107,bkwf@bkwflaw.com,Personal Injury,,,Kansas City,5
Biesterveld & Crook Injury Attorneys,https://www.bctrialattorneys.com/,https://www.google.com/maps/place/?q=place_id:ChIJW7YcNvq9wIcRS_HdCioTfag,,Overland Park,KS,Johnson,(913) 353-5870,,Personal Injury,8801 Ballentine St Ste 300,66214,Kansas City,5
Blake & Uhlig PA,https://blake-uhlig.com/,https://www.google.com/maps/place/?q=place_id:ChIJxSzdpG3xwIcRazLC1_jKNk4,,Overland Park,KS,Johnson,(913) 321-8884,,General,6803 W 64th St Ste 300,66202,Kansas City,4
Callahan Law Firm,https://www.callahanlawkc.com,,,Overland Park,KS,Johnson,(816) 822-4041,,Estate Planning,6801 W 107th St Ste 108,66212,Kansas City,2
Carter Law Offices,http://www.carterlaw.org,,https://www.martindale.com/by-location/kansas-lawyers/,Overland Park,KS,Johnson,816-462-4821,,Personal Injury,,,Kansas City,5
Colantuono Bjerg Guinn,https://www.ksmolaw.com,,,Overland Park,KS,Johnson,(913) 345-2555,,Employment Law,7015 College Blvd,66211,Kansas City,3
Coppaken Law Firm,https://www.coppakenlaw.com/?utm_source=google-local&utm_medium=organic&utm_campaign=632,https://www.google.com/maps/place/?q=place_id:ChIJkeNwd7PrwIcRlHygKpQE9eI,,Overland Park,KS,Johnson,(913) 802-2130,,Business Law,10484 Marty St,10484,Kansas City,2
"Court T. Kennedy, Attorney",https://www.gatesshields.com/about-us/court-t-kennedy/,https://www.google.com/maps/place/?q=place_id:ChIJc_iWRdTqwIcRE8wH1xi_qH8,,Overland Park,KS,Johnson,(913) 428-1914,,Personal Injury,10990 Quivira Rd Brown and Gold Office,10990,Kansas City,5
Crawford Law Firm,http://www.overlandparkfamilylaw.com,,,Overland Park,KS,Johnson,(913) 213-0333,,Intellectual Property,7300 W 110th St,66210,Kansas City,1
Cross Law Firm,http://www.cross-lawfirm.com,,,Overland Park,KS,Johnson,(816) 454-5297,lcross@gmolaw.com,Personal Injury,8001 Conser St,66204,Kansas City,5
"Don Peterson Law, LLC",http://www.donpetersonlawyer.com,,https://www.martindale.com/by-location/kansas-lawyers/,Overland Park,KS,Johnson,913-222-1213,,Personal Injury,,,Kansas City,5
Dugan Schlozman LLC,https://www.duganschlozman.com,,https://www.martindale.com/by-location/kansas-lawyers/,Overland Park,KS,Johnson,816-945-7087,,Employment Law,,,Kansas City,3
"Erker Law Firm, P.A.",https://www.erkerlaw.com,,,Overland Park,KS,Johnson,(913) 829-2500,ryan@erkerlaw.com,Criminal Defense,7211 W 98th Ter Ste 140,66212,Kansas City,5
"Evans & Dixon, LLC",https://www.evans-dixon.com/overland-park-office.aspx,https://www.google.com/maps/place/?q=place_id:ChIJNWOXDvvqwIcRDntBC7ns8go,,Overland Park,KS,Johnson,(913) 693-0900,contact@evans-dixon.com,Family Law,10851 Mastin St #900,10851,Kansas City,4
Flick Law Firm,http://www.flicklawfirm.com,,,Overland Park,KS,Johnson,(913) 648-7000,,Personal Injury,7500 College Blvd Ste 526,66210,Kansas City,5
Foulston Siefkin LLP,https://www.foulston.com/,https://www.google.com/maps/place/?q=place_id:ChIJyVxA1P3qwIcRZP2o7P5cj80,,Overland Park,KS,Johnson,(913) 498-2100,anolan@foulston.com,Employment Law,7500 College Blvd Suite 1400,66210,Kansas City,3
Gaughan & Connealy,http://www.midwestestateplan.com/,https://www.google.com/maps/place/?q=place_id:ChIJReDLFYXpwIcR3sJ7Dr3V0vQ,,Overland Park,KS,Johnson,(913) 262-2000,,Medical Malpractice,4400 College Blvd #190,66211,Kansas City,5
"Gigstad Law Office, LLC",https://www.gigstadlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJE1sTO3HswIcRQSm1Rcqto28,,Overland Park,KS,Johnson,(913) 735-9529,,Personal Injury,8000 Foster St,66204,Kansas City,5
GroverLawKC,https://groverlawkc.com/,https://www.google.com/maps/place/?q=place_id:ChIJufNSDZTswIcR53aH-f-pIIw,,Overland Park,KS,Johnson,(913) 432-1000,,Personal Injury,7221 W 79th St Suite 100,66204,Kansas City,5
"Gyllenborg & Brown, P.A.",http://gyllenborg.com/,,https://www.martindale.com/by-location/kansas-lawyers/,Overland Park,KS,Johnson,913-382-6729,,Criminal Defense,,,Kansas City,5
"Hart Law Company, P.C.",https://www.hartlawcompany.com/,,https://www.martindale.com/by-location/kansas-lawyers/,Overland Park,KS,Johnson,913-363-9525,,Estate Planning,,,Kansas City,2
Harvest Law KC,https://harvestlawkc.com/,https://www.google.com/maps/place/?q=place_id:ChIJCzOQkF_BwIcRcqXWjLXZSz0,,Overland Park,KS,Johnson,(913) 851-4880,,Family Law,5209 W 164th St,66085,Kansas City,4
"Henderson Legal Defense, LLC",https://hldfirm.com/,https://www.google.com/maps/place/?q=place_id:ChIJy2xSOvq9wIcRzn5wvW0dYlI,,Overland Park,KS,Johnson,(913) 782-4030,,Personal Injury,7400 W 130th St Suite 340,66213,Kansas City,5
Hollis Law Firm - Personal Injury & Accident Attorneys,https://hollislawfirm.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://www.google.com/maps/place/?q=place_id:ChIJiRRUGmDpwIcRRaf5jfeM8AQ,,Overland Park,KS,Johnson,(866) 337-0618,,Personal Injury,8101 College Blvd Suite 260,66210,Kansas City,5
Hyland Law Firm,https://www.hylandkc.com,,,Overland Park,KS,Johnson,(913) 498-1911,charlie@hylandkc.com,Personal Injury,7300 W 110th St Ste 930,66210,Kansas City,5
"Jackson Law Firm, P.A.",,,,Overland Park,KS,Johnson,(913) 515-7369,,General,9270 Glenwood St,66212,Kansas City,4
"Jerold A. Bressel, Chartered",http://www.bressel-law.com,,https://www.martindale.com/by-location/kansas-lawyers/,Overland Park,KS,Johnson,816-631-2716,jerry@bressellaw.com,Family Law,,,Kansas City,4
Joco Legal,https://www.jocolegal.com/,https://www.google.com/maps/place/?q=place_id:ChIJv9wJJvq9wIcRk_IlVCyZK8I,,Overland Park,KS,Johnson,(913) 423-5218,,Personal Injury,9401 Indian Creek Pkwy #600,66210,Kansas City,5
"Joseph, Hollander & Craft LLC",https://josephhollander.com/overland-park/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,https://www.google.com/maps/place/?q=place_id:ChIJxVeWRdTqwIcRy3umbr5tKrQ,,Overland Park,KS,Johnson,(913) 379-2056,,Personal Injury,10104 W 105th St,10104,Kansas City,5
"Judy Simon, Attorney at Law",http://www.judysimon.com,,,Overland Park,KS,Johnson,(913) 491-1100,,General,4400 W 109th St Ste 111,66211,Kansas City,4
Kansas City Accident Injury Attorneys,https://www.kansascityaccidentinjuryattorneys.com,,https://www.martindale.com/by-location/kansas-lawyers/,Overland Park,KS,Johnson,816-605-6779,,Personal Injury,,,Kansas City,5
Kevin McManus Law,https://www.kevinmcmanuslaw.com,,https://www.martindale.com/by-location/kansas-lawyers/,Overland Park,KS,Johnson,816-265-2285,,Personal Injury,,,Kansas City,5
Kiley Law Firm,,,,Overland Park,KS,Johnson,(913) 383-8300,,General,8534 Barkley St,66212,Kansas City,4
Kitchin Law Firm,https://kitchinlawfirm.com/,https://www.google.com/maps/place/?q=place_id:ChIJcYKGpkfrwIcRI3WEv4_KeaY,,Overland Park,KS,Johnson,(913) 558-6739,jkitchin@kitchinlawfirm.com,Criminal Defense,8101 College Blvd # 100,66210,Kansas City,5
"Kraft Law Firm, PC",http://attorneyofficeoverlandparkks.com,,,Overland Park,KS,Johnson,(913) 851-1414,,General,7011 W 121st St Ste 101,66209,Kansas City,4
Kreamer Kincaid Taylor Lipsman Parks & Arney,http://www.pcfamilylaw.com/,,https://www.martindale.com/by-location/kansas-lawyers/,Overland Park,KS,Johnson,913-363-9473,katherine@pcfamilylaw.com,Family Law,,,Kansas City,4
Law Office,,,,Overland Park,KS,Johnson,,,General,4630 W 137th St,66224,Kansas City,4
"Law Office of Tom Wagstaff, Jr., LLC",https://www.thewagstafflawfirm.com/?utm_source=GMB&utm_medium=organic&utm_campaign=kansascity,https://www.google.com/maps/place/?q=place_id:ChIJucEei8LtwIcRaOvU8D18Gzc,,Overland Park,KS,Johnson,(816) 708-0524,,Personal Injury,6811 Shawnee Mission Pkwy #314,66202,Kansas City,5
"Lawson Law Office, LLC",http://www.lawsonlawllc.com,,,Overland Park,KS,Johnson,(913) 432-9922,,Family Law,6750 Antioch Rd Ste 301,66204,Kansas City,4
"Leiker Law Office, P.A.",https://www.kcfamilylawyer.com/?utm_source=google-local&utm_medium=organic&utm_campaign=2328,https://www.google.com/maps/place/?q=place_id:ChIJNWOXDvvqwIcRxbao2viQRHw,,Overland Park,KS,Johnson,(913) 357-7300,,Family Law,Cloverleaf Building 3,66202,Kansas City,4
Leininger Law Offices,http://www.kansas-dui-lawyer.com/,https://www.google.com/maps/place/?q=place_id:ChIJE1sTO3HswIcRw2VZk3L30wk,,Overland Park,KS,Johnson,(913) 648-7070,,Criminal Defense,11225 College Blvd # 110,11225,Kansas City,5
Lyle Law LLC,http://www.lylelawllc.com/,https://www.google.com/maps/place/?q=place_id:ChIJ98jtzyK-wIcRWwR3F0n3QeU,,Overland Park,KS,Johnson,(913) 225-6463,kristopher@lylelawllc.com,Family Law,7199 W 98th Terrace Ste 160,66212,Kansas City,4
"MSB Law, LC",http://www.msblawkc.com/,https://www.google.com/maps/place/?q=place_id:ChIJBVqffgbAwIcRtlwmKXXyqdE,,Overland Park,KS,Johnson,(913) 839-2808,info@msblawkc.com,Personal Injury,11814 W 135th St,11814,Kansas City,5
Manning & Smith,https://www.manningandsmith.com/,,https://www.martindale.com/by-location/kansas-lawyers/,Overland Park,KS,Johnson,913-453-1387,,Criminal Defense,,,Kansas City,5
Marcia L. Montgomery Attorney At Law,http://www.marciamontgomerylaw.com,,,Overland Park,KS,Johnson,(913) 451-1710,,General,10875 Benson Dr Ste 120,66210,Kansas City,4
"Matteuzzi Law, P.C.",http://www.ma2zlaw.com,,https://www.martindale.com/by-location/kansas-lawyers/,Overland Park,KS,Johnson,913-399-2513,mmatteuzzi@ma2zlaw.com,Personal Injury,,,Kansas City,5
McLane Law Firm,http://lawyeroverlandparkks.com,,,Overland Park,KS,Johnson,(913) 624-3449,,General,10551 Barkley St Ste 507,66212,Kansas City,4
Merrill Law Firm,https://www.merrillfirm.com/overland-park-criminal-defense-lawyer/,,,Overland Park,KS,Johnson,(913) 530-2625,,Criminal Defense,"7211 W. 98th Terrace, Building 4, Suite 140",66212,Kansas City,5
"Millsap & Singer, LLC",http://www.msfirm.com,,https://www.martindale.com/by-location/kansas-lawyers/,Overland Park,KS,Johnson,636-268-0089,,Social Security Disability,,,Kansas City,1
"Morrow Willnauer Church, LLC",https://www.mwcattorneys.com,,https://www.martindale.com/by-location/kansas-lawyers/,Overland Park,KS,Johnson,816-573-3734,sjenkins@mwcattorneys.com,Personal Injury,,,Kansas City,5
Neighbors Law Office,http://www.overlandparkduifirm.com/,https://www.google.com/maps/place/?q=place_id:ChIJ6SQ7y3PswIcRPNG1Mn7uAPU,,Overland Park,KS,Johnson,(913) 648-3360,,Criminal Defense,10100 W 87th St #109,10100,Kansas City,5
Oliver & Reichel P.A.,http://www.orlaw-firm.com,,https://www.martindale.com/by-location/kansas-lawyers/,Overland Park,KS,Johnson,913-399-3623,nir@orlawyers.net,Medical Malpractice,,,Kansas City,5
Pace Law Firm,https://overlandparkimmigrationlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJVVVVVWzxwIcR7KtjHIRbxjI,,Overland Park,KS,Johnson,(913) 213-0473,,Immigration,6811 Shawnee Mission Pkwy #100,66202,Kansas City,2
Parman & Easterday,https://www.easterdaykc.com/?utm_source=google&utm_medium=gbp&utm_campaign=overlandpark,https://www.google.com/maps/place/?q=place_id:ChIJV56xUizqwIcR1lrmtip-vqU,,Overland Park,KS,Johnson,(913) 308-6370,,Estate Planning,10740 Nall Ave Suite 160,10740,Kansas City,2
"Parmele Law Firm, PC",https://parmelelawfirm.com/overland-park/,,,Overland Park,KS,Johnson,(816) 531-3330,,General,"7300 W 110th Street, Suite 700",66210,Kansas City,4
"Parnell Law Office, LLC",https://www.parnelllawoffice.com/,,https://www.martindale.com/by-location/kansas-lawyers/,Overland Park,KS,Johnson,785-592-7368,,Estate Planning,,,Kansas City,2
Payne & Jones Chartered,https://www.paynejones.com/,https://www.google.com/maps/place/?q=place_id:ChIJfdRKUNfqwIcRe0DCY_x1MrI,,Overland Park,KS,Johnson,(913) 469-4100,,Family Law,King 2 Building,11000,Kansas City,4
"Penland Law, P.A.",,https://www.google.com/maps/place/?q=place_id:ChIJGaQcpRXxwIcRn-Oci0QAFuw,,Overland Park,KS,Johnson,(913) 602-6202,,General,6405 Metcalf Ave Suite 323,66202,Kansas City,4
Property Law Firm,http://www.propertylawfirm.com,,,Overland Park,KS,Johnson,(913) 663-1300,,Real Estate,4630 W 137th St,66224,Kansas City,2
"REED WALKER, PA",http://www.reed-walker.com/,https://www.google.com/maps/place/?q=place_id:ChIJsU-EvbXtwIcRyJ2EwKfX90E,,Overland Park,KS,Johnson,(913) 721-8889,,Family Law,6811 Shawnee Mission Pkwy #115,66202,Kansas City,4
Ralls Law Firm,http://divorcekc.com,,,Overland Park,KS,Johnson,(913) 236-7260,,General,6811 Shawnee Mission Pkwy Ste 306 Bldg 1,66202,Kansas City,4
"Renkemeyer Law Firm, LP",,,,Overland Park,KS,Johnson,(913) 906-9800,,General,10975 Benson Dr Ste 570,66210,Kansas City,4
"Richard T. Bryant & Associates, P.C.",http://www.richardbryantlaw.com,,https://www.martindale.com/by-location/kansas-lawyers/,Overland Park,KS,Johnson,913-395-2761,,Criminal Defense,,,Kansas City,5
Roth Davies LLC,https://www.rothdavies.com/,https://www.google.com/maps/place/?q=place_id:ChIJDe26uE7qwIcR-T-zHrjWAgo,,Overland Park,KS,Johnson,(913) 451-9500,,Personal Injury,6240 W 135th St,66223,Kansas City,5
"Rundberg Law, LLC",https://www.rundberglaw.com,,https://www.martindale.com/by-location/kansas-lawyers/,Overland Park,KS,Johnson,816-552-0607,rundberglaw@gmail.com,Family Law,,,Kansas City,4
"Sage Law, LLP",http://www.sage.law/,https://www.google.com/maps/place/?q=place_id:ChIJtbpkd-3BwIcRrqjWUZjJ0l0,,Overland Park,KS,Johnson,(913) 341-7800,info@sage.law,Family Law,12980 Metcalf Ave # 500,12980,Kansas City,4
"Shapiro Law Office, P.A.",http://www.tonyshapirolaw.com,,https://www.martindale.com/by-location/kansas-lawyers/,Overland Park,KS,Johnson,816-409-1200,tony@tonyshapirolaw.com,Personal Injury,,,Kansas City,5
Shuttleworth Law Firm,,,,Overland Park,KS,Johnson,(913) 322-7575,,General,9260 Glenwood St,66212,Kansas City,4
"Stange Law Firm, PC",https://www.stangelawfirm.com/?utm_campaign=gmb,https://www.google.com/maps/place/?q=place_id:ChIJyRtN_kvqwIcRHYrRTzOgA4k,,Overland Park,KS,Johnson,(855) 213-9537,,Family Law,7300 W 110th St #560,66210,Kansas City,4
Stephanie M. Smith Chartered,http://www.stephaniemsmith.com,,https://www.martindale.com/by-location/kansas-lawyers/,Overland Park,KS,Johnson,816-744-8049,,Estate Planning,,,Kansas City,2
"Stern & Mauck, LLC",https://smlawkc.com/?utm_source=google-local&utm_medium=organic&utm_campaign=3633,https://www.google.com/maps/place/?q=place_id:ChIJpevCkRnrwIcR6mvcTdO7grM,,Overland Park,KS,Johnson,(913) 674-5222,,Personal Injury,9225 Indian Creek Pkwy Ste 1170,66210,Kansas City,5
"Stockton and Kandt, LLC",http://www.stocktonlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJXdMUJurrwIcRb4mCecHNZ3Y,,Overland Park,KS,Johnson,(913) 521-2828,carrie@stocktonlaw.com,Personal Injury,9401 Indian Creek Pkwy # 700,66210,Kansas City,5
