law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority
"Stange Law Firm, PC",https://www.stangelawfirm.com/?utm_campaign=gmb,https://www.google.com/maps/place/?q=place_id:ChIJrR4b3uFiz4cRB3V8vlXgKJw,,Springfield,MO,Greene,(855) 439-0247,,Family Law,901 E St Louis St Suite 404,65806,Springfield,4
"Stubblefield Law, LLC",http://www.stubblefieldlawoffice.com/,https://www.google.com/maps/place/?q=place_id:ChIJqRAUzBZlz4cR50NG2dwyDRo,,Springfield,MO,Greene,(417) 447-0697,,Personal Injury,1903 E Battlefield Rd,65804,Springfield,5
Synergy Wealth Solutions - a MassMutual firm,http://www.johndodson.com,,,Springfield,MO,Greene,(417) 380-5436,,General,2045 S Glenstone Ave Ste 210,65804,Springfield,4
Tad Morlan / Attorney At Law,http://www.tadmorlan.com,,,Springfield,MO,Greene,(417) 865-4400,,Personal Injury,939 N Boonville Ave,65802,Springfield,5
"Taylor, Stafford, Clithero & Harris LLP",http://taylorstafford.com/,https://www.google.com/maps/place/?q=place_id:ChIJIyqG13p7z4cRaTtgUydjb1s,,Springfield,MO,Greene,(417) 812-6786,,Personal Injury,3315 E Ridgeview St # 1000,65804,Springfield,5
The Alberhasky Law Firm,http://www.alberhaskylawfirm.com,,,Springfield,MO,Greene,(417) 865-4444,ralberhaskylaw@gmail.com,Personal Injury,419 North Boonville Avenue,65806,Springfield,5
"The Courtney Law Firm, P.C.",http://thecourtneylawfirm.com/,,,Springfield,MO,Greene,(417) 887-4949,,General,1910 E Battlefield St #A,65804,Springfield,4
The Elder Law Group,http://www.theelderlawgroup.com/,https://www.google.com/maps/place/?q=place_id:ChIJtwhn5gplz4cRbAPO7jXMPyo,,Springfield,MO,Greene,(417) 708-2044,info@theelderlawgroup.com,Estate Planning,1730 E Republic Rd APT F,65804,Springfield,2
The Law Office of Adam Woody,http://www.adamwoody.com/,https://www.google.com/maps/place/?q=place_id:ChIJT1zPI3xkz4cRbWKj5zICWPw,,Springfield,MO,Greene,(417) 720-4800,,Criminal Defense,2121 S Eastgate Ave,65809,Springfield,5
The Law Office of Kyle Kanable,http://www.kanablelaw.com,,,Springfield,MO,Greene,(417) 889-5953,,General,2148 W Chesterfield Blvd,65807,Springfield,4
The Law Office of Ted Eckelkamp,https://lawted.com/,https://www.google.com/maps/place/?q=place_id:ChIJTYhG8_Wb1wkRD6BGf39BbTE,,Springfield,MO,Greene,(417) 290-2006,info@lawted.com,Personal Injury,205 Park Central E #403,65806,Springfield,5
The Law Offices Of Brian Loomis,https://www.brianloomislaw.com,,,Springfield,MO,Greene,(417) 213-5727,,General,2847 S Ingram Mill Rd Ste A100,65804,Springfield,4
"The Law Offices Of Randy L. Smith, LLC",http://randysmithllc.com,,,Springfield,MO,Greene,(417) 841-2775,,Estate Planning,3645 S Culpepper Cir,65804,Springfield,2
The Law Offices Of Rick S. Vasquez,https://www.lawofficesspringfieldmo.com/,https://www.google.com/maps/place/?q=place_id:ChIJ9SxLnU5jz4cRjrwaEcownOQ,,Springfield,MO,Greene,(417) 413-5923,info@rickvasquezlaw.com,Personal Injury,604 S Pickwick Ave,65802,Springfield,5
The Law Offices of BJ Richardson,https://www.bjrichardsonlawoffices.com/,https://www.google.com/maps/place/?q=place_id:ChIJbZnOrgJ7z4cRxCPkSQRBN_Y,,Springfield,MO,Greene,(417) 234-1874,bj@taxesquire.com,Estate Planning,3010 E Battlefield Rd,65804,Springfield,2
The Law Offices of R. Lynn Myers,http://rlynnmyerslaw.com,,,Springfield,MO,Greene,(417) 887-7408,,General,4412 S Hemlock Ave,65810,Springfield,4
The Montgomery and Newcomb Law Firm,https://montgomerynewcomb.com,,,Springfield,MO,Greene,(844) 468-5468,,General,435 E Walnut St,65806,Springfield,4
"The Morrissey Law Firm, P.C.",http://www.morrisseylawfirm.com/,https://www.google.com/maps/place/?q=place_id:ChIJ4aP4AK9kz4cRf5dstTwN7Ss,,Springfield,MO,Greene,(417) 887-0529,,Personal Injury,2208 W Chesterfield St #108,65807,Springfield,5
The Potts Law Firm,https://potts-law.com,,,Springfield,MO,Greene,(417) 323-6752,,Personal Injury,431 S Jefferson Ave Ste 120,65806,Springfield,5
"The Ryan E. Murphy Law Firm, LLC",https://www.remlawfirm.com/,https://www.google.com/maps/place/?q=place_id:ChIJj3YIQOJkz4cR_-_15RnZ07g,,Springfield,MO,Greene,(417) 888-0000,,Personal Injury,4905 S National Ave Suite A128,65810,Springfield,5
The Stevens Law Firm,http://www.stevenslaw.org,,,Springfield,MO,Greene,(417) 889-4400,,General,1736 E Sunshine St Ste 419,65804,Springfield,4
Thomas Galen B,,https://www.google.com/maps/place/?q=place_id:ChIJAyCSeGBcz4cROEUEzyrwPMA,,Springfield,MO,Greene,(417) 732-1635,,General,,65738,Springfield,4
Ticket Terminator Law Office,https://ticketterminatorlaw.weebly.com/,https://www.google.com/maps/place/?q=place_id:ChIJbyFGQJzdwIcRDYYansGlmB8,,Springfield,MO,Greene,(417) 942-1800,,DUI,,65807,Springfield,5
Tinsman Ted Attorney,http://99dollarbankruptcy.com,,,Springfield,MO,Greene,(417) 466-3328,,Family Law,901 E Saint Louis St,65806,Springfield,4
Tolbert Beadle LLC,https://www.tolbertbeadle.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-springfield,https://www.google.com/maps/place/?q=place_id:ChIJJ0sAOWZ7z4cRyfLbEQ45oEM,,Springfield,MO,Greene,(417) 887-3010,,Personal Injury,3010 E Battlefield Rd,65804,Springfield,5
"Troy M. Bear, Attorney-at-Law, LLC",,,,Springfield,MO,Greene,(417) 862-4471,,General,314 West Court Street,65803,Springfield,4
Tuck Law Firm PC,,,,Springfield,MO,Greene,(417) 890-6686,,General,3812 S Fremont Ave,65804,Springfield,4
"Tuck, C B, Attorney",http://evans-dixon.com,,,Springfield,MO,Greene,(417) 890-6400,,Personal Injury,4905 S National Ave,65810,Springfield,5
Twibell Pierson Criminal Law,https://twibellpierson.com/,https://www.google.com/maps/place/?q=place_id:ChIJBwAAAARjz4cRGLQ9eOt0oq0,,Springfield,MO,Greene,(417) 862-1741,,Criminal Defense,901 E St Louis St Suite 1000,65806,Springfield,5
Van Pelt & Van Pelt Attorneys At Law,http://www.vanpeltlaw.com,,,Springfield,MO,Greene,(417) 886-9080,,Family Law,1524 E Primrose St,65804,Springfield,4
Waite Law Firm,http://www.thewaitelawfirm.com,,,Springfield,MO,Greene,(417) 763-3198,,General,1041 E Walnut St,65806,Springfield,4
Wampler & Passanise,https://www.entrapped.com/,https://www.google.com/maps/place/?q=place_id:ChIJUcv7NGZ7z4cRpQVgB9xPFyw,,Springfield,MO,Greene,(417) 345-3529,,General,2974 E Battlefield Rd,65804,Springfield,4
"Whiteaker & Wilson, PC d/b/a Law Office of Stuart P. Huffman",https://www.whiteakerwilson.com/?npcmp=dir:local:1201976:65804,https://www.google.com/maps/place/?q=place_id:ChIJv0QyhCdpz4cRmmdJWw74mzA,,Springfield,MO,Greene,(417) 413-5858,,Personal Injury,3315 E Ridgeview St suite 4000,65804,Springfield,5
Wood Law Firm,http://www.woodlaw.com,,,Springfield,MO,Greene,(417) 882-7100,,General,1736 E Sunshine St,65804,Springfield,4
Worsham & Vaughan,http://www.willworsham.com,,,Springfield,MO,Greene,(417) 863-9455,,Estate Planning,800 E Walnut St,65806,Springfield,2
Worsham Law Firm,http://www.willworshamlaw.com,,,Springfield,MO,Greene,(417) 658-4172,contact@willworshamlaw.com,Estate Planning,325 South Ave,65806,Springfield,2
Wyatt Law & Associates,https://www.kylewyattlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJq5GzA3Rjz4cRTrc1Cc2SG7s,,Springfield,MO,Greene,(417) 831-3200,,Personal Injury,2847 S Ingram Mill Rd Unit C-101,65804,Springfield,5
Yates Mauck Bohrer Elliff Fels,http://ymblaw.com,,,Springfield,MO,Greene,(417) 883-7411,,Intellectual Property,2121 S Eastgate Ave,65809,Springfield,1
Greene Law Firm,,,,Willard,MO,Greene,(417) 742-0600,,General,304 E Jackson St,65781,Springfield,4
Greenwade Law Firm LLC,https://www.greenwadelaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJefBT5tL0xYcRwC5oSspQP4k,,Willard,MO,Greene,(417) 742-2700,,Personal Injury,520 E Jackson St # 1,65781,Springfield,5
