law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority,number_of_lawyers
William D. Grant Jr.,,,https://www.avvo.com/attorneys/66086-ks-william-grant-4360429.html,Tonganoxie,KS,Leavenworth,(913) 845-2500,,General,Po Box 219,66086-0219,Kansas City,2,
Janssen Estate Probate & Elder Law,https://janssenlawkc.com,,,Basehor,KS,Leavenworth,913-322-6300,,Estate Planning,"4505 Madison Ave. , Ste",66210,Kansas City,2,
Leavenworth County DUI Attorney • Whitman Law,https://www.dui.com/kansas/leavenworth-county,,,Basehor,KS,Leavenworth,800-852-8005,customerservice@dui.com,DUI,"3300 Mesa Way, Suite B",66049,Kansas City,5,2
Lifescape Law,https://lifescapelaw.com,,,Basehor,KS,Leavenworth,913-416-5526,info@lifescapelaw.com,Estate Planning,"1508 NW Vivion Rd., Ste",66215,Kansas City,2,2
Sutton Law Office,http://www.jefferysuttonlaw.com,,,Basehor,KS,Leavenworth,(913) 724-3003,info@lawyerguide.com,General,1106 N 155th St,66007,Kansas City,4,
The Law Offices of Tel Parrett,https://www.telparrettlaw.com,,,Basehor,KS,Leavenworth,913-285-8884,,Criminal Defense,,,Kansas City,5,
"Scott L. Campbell Law Offices, L.L.C.",http://www.scottcampbelllawyer.com,,https://www.martindale.com/by-location/kansas-lawyers/,Fort Leavenworth,KS,Leavenworth,208-693-2358,,DUI,,,Kansas City,5,
"Summers & Johnson, P.C.",http://www.summersandjohnson.com,,https://www.martindale.com/by-location/kansas-lawyers/,Fort Leavenworth,KS,Leavenworth,816-386-3984,firm@summersandjohnson.com,Personal Injury,,,Kansas City,5,
The Ritchie Law Group,https://www.theritchielawgroup.com/,,https://www.martindale.com/by-location/kansas-lawyers/,Fort Leavenworth,KS,Leavenworth,913-380-1279,,Family Law,,,Kansas City,4,
"Cutter Law Firm – We Treat you Like a Person, Not A Number",https://thecutterfirm.com,,,Lansing,KS,Leavenworth,816-561-4144,sccutter@thecutterfirm.com,Workers' Compensation,4144 or email us by completing our online contact form. If you live outside the Greater Kansas,,Kansas City,5,
Saighman Law,https://saighmanlaw.com/practice-areas/estate-planning,,,Lansing,KS,Leavenworth,816-561-2300,info@saighmanlaw.com,Estate Planning,,,Kansas City,2,
"Green Law Firm, PLLC",https://www.crgreenlaw.com,,,Lansing,KS,Leavenworth,517-482-6100,contact@crgreenlaw.com,Criminal Defense,"1101 Hampton Lane, # 561",,Kansas City,5,
King Law Group,https://www.kinglawgroup.com,,,Lansing,KS,Leavenworth,913-717-7112,18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com,Criminal Defense,,,Kansas City,5,
Law Office of Clinton W. Lee,http://clintonleelaw.com,,,Lansing,KS,Leavenworth,(913) 250-1600,,General,712 1st Ter #205,66043,Kansas City,4,
Shull + Klenda LLC,https://shullklenda.com/practice-areas/medical-malpractice,,,Lansing,KS,Leavenworth,816-905-3405,,Medical Malpractice,,,Kansas City,5,
Past Partners - Sinas Dramis Law Firm,https://sinasdramis.com/past-partners,,,Lansing,KS,Leavenworth,(866) 758-0031,intake@sinasdramis.com,Personal Injury,6th Circuit Board of Governors of the Association of Trial,,Kansas City,5,8
Truesdale Law LLC,https://www.truesdalelawkc.com,,,Lansing,KS,Leavenworth,816-253-8007,,Personal Injury,600 Broadway Blvd Suite 460,,Kansas City,5,
Attorneys & Staff - Mosca Law,https://moscalawri.com/attorneys,,,Leavenworth,KS,Leavenworth,401-349-2300,gmosca@moscalawri.com,Estate Planning,1982 including extensive experience in real estate and title work as well as all other areas,,Kansas City,4,2
Barlow & Niffen PC,http://www.kclawyers.com/,,,Leavenworth,KS,Leavenworth,(913) 772-8008,,Personal Injury,433 Shawnee St,66048,Kansas City,5,
Bateman Law Group,http://www.leavenworthlawyer.com/,,,Leavenworth,KS,Leavenworth,(913) 565-2998,blgatty@leavenworthlawyer.com,Criminal Defense,422 Delaware St,66048,Kansas City,5,26
Crow & Associates,https://www.crowlegal.com/,,https://www.martindale.com/by-location/kansas-lawyers/,Leavenworth,KS,Leavenworth,913-682-0166,bjohannes@crowlegal.com,Personal Injury,302 Shawnee,66048,Kansas City,5,3
E Elaine Halley Law Office,https://dreamindemon.com/community/threads/jason-jones-blames-the-stairs-for-gabriels-death.26560,,https://lawyers.justia.com/lawyer/elaine-halley-919659,Leavenworth,KS,Leavenworth,(913) 651-1336,eelainehalley@gmail.com,Criminal Defense,518 Shawnee St,66048,Kansas City,4,
Gilman Law Office,https://gilmanlawoffice.com,,,Leavenworth,KS,Leavenworth,219-386-0322,frankg@gilmanlawoffice.com,Criminal Defense,35 years of experience to assist you through your difficult time. Protect,,Kansas City,5,
Henderson Law Office,http://www.pehlaw.com,,,Leavenworth,KS,Leavenworth,(913) 682-3825,pehlaw@gmail.com,General,2300 S 4th St,66048,Kansas City,4,
Holmes Law Office,http://www.holmeslawofficellc.com,,,Leavenworth,KS,Leavenworth,(913) 682-5690,,General,601 S 3rd St,66048,Kansas City,4,
Kelly Malm Law,https://www.kellymalmlawfirm.com,,,Leavenworth,KS,Leavenworth,913-240-2059,kellymalmlaw@gmail.com,Family Law,501 Delaware St Ste 1,66048,Kansas City,4,1
Law Office of Joe Kobs LLC,https://www.kobslaw.com/,,,Leavenworth,KS,Leavenworth,(913) 605-3051,,Estate Planning,520 S 4th St Suite 101,66048,Kansas City,2,4
Levinson & Levinson LLC,https://www.levinsonlaw.com/,,,Leavenworth,KS,Leavenworth,913-909-2025,,Personal Injury,4500 S. 4th St,66048,Kansas City,5,2
Robert Hadley Hall Carol G Hall Attorneys At Law Chartered,http://www.halllegal.com/,,,Leavenworth,KS,Leavenworth,(913) 682-0800,,General,422 Walnut St,66048,Kansas City,4,
The Law Office of J. W. Pemble,http://www.pemble.law/,,,Leavenworth,KS,Leavenworth,913-240-1878,anapbm@gmail.com,Family Law,"2300 S 4th St, PO Box 627",66048,Kansas City,4,1
Scrimsher Law,https://scrimsherlaw.com/,,,Tonganoxie,KS,Leavenworth,(785) 766-6550,noah@scrimsherlaw.com,Estate Planning,523 E 4th St,66086,Kansas City,2,
Gibbens Law,,,,Tonganoxie,KS,Leavenworth,913-406-9175,,General,18881 218th St,66086,Kansas City,4,
Kelly Law Office LLP,,,,Tonganoxie,KS,Leavenworth,913-845-8780,,General,512 E 4th St,66086,Kansas City,4,2
Kevin E. Reardon  Attorney at Law,,,,Leavenworth,KS,Leavenworth,913-682-4430,,General,2300 S 4th St,66048,Kansas City,4,1
"Clifton B. DeMoss, Jr. - Attorney at Law",,,,Basehor,KS,Leavenworth,913-724-4010,,General,16582 Douglas St,66007,Kansas City,4,1
Casad Law office,,,,Leavenworth,KS,Leavenworth,913-682-1009,,General,529 Delaware,66048,Kansas City,4,1
Law Office Of Catalina Thompson,,,,Lansing,KS,Leavenworth,913-306-3777,,General,PO Box 135,66043,Kansas City,4,1
Law Office of Gregory C. Robinson,,,,Lansing,KS,Leavenworth,913-727-5800,,General,712 1st Ter Ste 210,66043,Kansas City,4,2
Eldridge Law Office LLC,,,,Basehor,KS,Leavenworth,913-728-0027,,General,2402 N 155th St #271,66007,Kansas City,4,1
"Osborn Law Office, LLC",,,,Leavenworth,KS,Leavenworth,913-651-8801,,General,529 Delaware St,66048,Kansas City,4,1
Rioux Law Office,,,,Leavenworth,KS,Leavenworth,913-370-3524,,General,529 Delaware St,66048,Kansas City,4,1
"R.R. Love, Attorney at Law",,,,Leavenworth,KS,Leavenworth,913-533-7738,,General,"330 Shawnee St, PO Box 104",66048,Kansas City,4,1
"KiAnn Caprice, Attorney",,,,Basehor,KS,Leavenworth,913-371-3242,,General,P.O. Box 410,66007,Kansas City,4,1
"The Reynolds Law Firm, LLC",,,,Bonner Springs,KS,Leavenworth,,,Family Law,,,Kansas City,4,
"Theodore, Jr. Sexton",,,https://lawyers.justia.com/lawyer/theodore-jr-sexton-921175,Leavenworth,KS,Leavenworth,(913) 682-2097,,General,1225 S 3rd St,66048,Kansas City,2,
"Richardo J., Jr. Zamora",,,https://lawyers.justia.com/lawyer/richardo-j-jr-zamora-918713,Basehor,KS,Leavenworth,(913) 558-1925,,General,19496 166th St,66007,Kansas City,2,
"Clifton B., Jr. DeMoss",,,https://lawyers.justia.com/lawyer/clifton-b-jr-demoss-915976,Basehor,KS,Leavenworth,(913) 742-4010,,General,16582 Douglas St,66007,Kansas City,2,
"Bill D., Jr. Robinson",,,https://lawyers.justia.com/lawyer/bill-d-jr-robinson-918745,Basehor,KS,Leavenworth,(913) 334-0880,,General,15006 Craig St,66007,Kansas City,2,
"Robert Hadley Hall, Carol G. Hall, Attys At Law Chtd",,,https://directory-kard.kscourts.gov/Home/Details?regNum=12753,Easton,KS,Leavenworth,913-682-0800,,General,27781 207th St,66020,Kansas City,2,
"Ikena Law, LLC",,,https://directory-kard.kscourts.gov/Home/Details?regNum=27025,Leavenworth,KS,Leavenworth,913-240-0495,,General,P.O. Box 26,66048,Kansas City,2,
Crimson Tax Services,,,https://directory-kard.kscourts.gov/Home/Details?regNum=17930,Basehor,KS,Leavenworth,913-417-7238,,General,"15510 State Ave, Ste 5b",66007,Kansas City,2,
"Law Office of Joe Kobs, LLC",,,https://directory-kard.kscourts.gov/Home/Details?regNum=28814,Lansing,KS,Leavenworth,913-605-3051,,General,PO Box 423,66043,Kansas City,2,
"Martsching Law Firm, LLC",,,https://www.yellowpages.com/leavenworth-ks/attorneys,Leavenworth,KS,Leavenworth,(816) 760-2094,,General,,,Kansas City,2,
Legal Aid Legal Services Corp,http://www.legalaidlegalservices.org,,https://www.yellowpages.com/leavenworth-ks/attorneys,Leavenworth,KS,Leavenworth,(844) 330-7981,,General,,,Kansas City,2,
Ahrens Law Office,http://ahrenslawofficeks.localsearch.com,,https://www.yellowpages.com/leavenworth-ks/attorneys,Leavenworth,KS,Leavenworth,(913) 250-6020,,General,529 Delaware Street,,Kansas City,2,
Bryant Law Office,https://bryantlawoffice.com/contact,,https://www.yellowpages.com/leavenworth-ks/attorneys,Leavenworth,KS,Leavenworth,(913) 220-9916,,General,529 Delaware St,,Kansas City,2,
"Hall, Carol G, ATY",http://www.halllegal.com,,https://www.yellowpages.com/leavenworth-ks/attorneys,Leavenworth,KS,Leavenworth,(913) 682-0800,,General,422 Walnut St,,Kansas City,2,
Halley E Elaine Law Office,http://halleyeelainelawoffice.localsearch.com,,https://www.yellowpages.com/leavenworth-ks/attorneys,Leavenworth,KS,Leavenworth,(913) 651-1336,,General,518 Shawnee St,,Kansas City,2,
Willcott F. Michael Attorney at Law,http://willcottfmichaelattorneyatlaw.localsearch.com,,https://www.yellowpages.com/leavenworth-ks/attorneys,Leavenworth,KS,Leavenworth,(913) 682-2331,,General,2300 S 4th St,,Kansas City,2,
RDB Office Building,http://rdbofficebuilding.localsearch.com,,https://www.yellowpages.com/leavenworth-ks/attorneys,Leavenworth,KS,Leavenworth,(913) 682-8882,,General,529 Delaware St,,Kansas City,2,
Snider Law Office,http://sniderlawoffice.localsearch.com,,https://www.yellowpages.com/leavenworth-ks/attorneys,Leavenworth,KS,Leavenworth,(913) 772-8008,,General,433 Shawnee St,,Kansas City,2,
Montee Law Firm,http://monteelawfirmks.localsearch.com,,https://www.yellowpages.com/leavenworth-ks/attorneys,Leavenworth,KS,Leavenworth,(913) 651-4144,,General,,,Kansas City,2,
"Martsching Law Firm, LLC",,,https://www.yellowpages.com/lansing-ks/attorneys,Lansing,KS,Leavenworth,(816) 760-2094,,General,,,Kansas City,2,
Legal Aid Legal Services Corp,http://www.legalaidlegalservices.org,,https://www.yellowpages.com/lansing-ks/attorneys,Lansing,KS,Leavenworth,(844) 330-7981,,General,,,Kansas City,2,
Montee Law Firm,http://monteelawfirmks.localsearch.com,,https://www.yellowpages.com/lansing-ks/attorneys,Lansing,KS,Leavenworth,(913) 651-4144,,General,,,Kansas City,2,
"Martsching Law Firm, LLC",,,https://www.yellowpages.com/basehor-ks/attorneys,Basehor,KS,Leavenworth,(816) 760-2094,,General,,,Kansas City,2,
Legal Aid Legal Services Corp,http://www.legalaidlegalservices.org,,https://www.yellowpages.com/basehor-ks/attorneys,Basehor,KS,Leavenworth,(844) 330-7981,,General,,,Kansas City,2,
Law Office of Richard J Zamora,http://www.crimsontax.com,,https://www.yellowpages.com/basehor-ks/attorneys,Basehor,KS,Leavenworth,(913) 417-7238,,General,15510 State Ave,,Kansas City,2,
Colgan Law Firm,http://colganlawfirmks.localsearch.com,,https://www.yellowpages.com/basehor-ks/attorneys,Basehor,KS,Leavenworth,(913) 721-9999,,General,11006 Parallel Rd,,Kansas City,2,
Levinson & Levinson P A,http://levinsonlevinsonpa.localsearch.com,,https://www.yellowpages.com/basehor-ks/attorneys,Basehor,KS,Leavenworth,(913) 724-4300,,General,15510 State Ave Ste 7,,Kansas City,2,
Montee Law Firm,http://monteelawfirmks.localsearch.com,,https://www.yellowpages.com/basehor-ks/attorneys,Basehor,KS,Leavenworth,(913) 651-4144,,General,,,Kansas City,2,
"Martsching Law Firm, LLC",,,https://www.yellowpages.com/tonganoxie-ks/attorneys,Tonganoxie,KS,Leavenworth,(816) 760-2094,,General,,,Kansas City,2,
Legal Aid Legal Services Corp,http://www.legalaidlegalservices.org,,https://www.yellowpages.com/tonganoxie-ks/attorneys,Tonganoxie,KS,Leavenworth,(844) 330-7981,,General,,,Kansas City,2,
"Kelly Law Office, L.L.P.",http://www.kellyllp.com,,https://www.yellowpages.com/tonganoxie-ks/attorneys,Tonganoxie,KS,Leavenworth,(913) 845-8780,,General,512 E 4th St,,Kansas City,2,
J Ahrens Amy Attorney at Law,http://yellowpages.com/tonganoxie-ks/mip/j-ahrens-amy-attorney-at-law-532752466,,https://www.yellowpages.com/tonganoxie-ks/attorneys,Tonganoxie,KS,Leavenworth,(913) 845-8780,,General,512 E 4th St,,Kansas City,2,
Montee Law Firm,http://monteelawfirmks.localsearch.com,,https://www.yellowpages.com/tonganoxie-ks/attorneys,Tonganoxie,KS,Leavenworth,(913) 651-4144,,General,,,Kansas City,2,
"KANSAS CITY, MO Attorney with",,,https://lawyers.justia.com/lawyer/faiza-alhambra-1730815,Lansing,KS,Leavenworth,(913) 551-6904,,General,,,Kansas City,2,
Patrick J. Cahill,,,https://directory-kard.kscourts.gov/Home/Details?regNum=9244,Leavenworth,KS,Leavenworth,913-702-5124,,General,901 N 20th St,66048,Kansas City,2,
First Judicial District,,,https://directory-kard.kscourts.gov/Home/Details?regNum=16234,Leavenworth,KS,Leavenworth,913-680-2758,,General,601 S 3rd St,66048,Kansas City,2,
Jill A. Jenkins,,,https://directory-kard.kscourts.gov/Home/Details?regNum=15661,Linwood,KS,Leavenworth,785-640-1922,,General,18462 Stillwell Rd,66052,Kansas City,2,
District Judge - First Judicial District,,,https://directory-kard.kscourts.gov/Home/Details?regNum=18877,Leavenworth,KS,Leavenworth,913-684-0719,,General,601 S. Third St Ste 3051,66048,Kansas City,2,
David J. King,,,https://directory-kard.kscourts.gov/Home/Details?regNum=10708,Leavenworth,KS,Leavenworth,913-683-1960,,General,15473 Dempsey Rd,66048,Kansas City,2,
William Pray,,,https://lawyers.justia.com/lawyer/william-pray-919111,Leavenworth,KS,Leavenworth,(913) 651-5678,,Bankruptcy,316 S 5th St,66048,Kansas City,4,
Gary Nelson,,,https://lawyers.justia.com/lawyer/gary-nelson-923808,Leavenworth,KS,Leavenworth,(913) 758-9260,,General,1000 S 4th St,66048,Kansas City,2,
Kevin Reardon,,,https://lawyers.justia.com/lawyer/kevin-reardon-916083,Leavenworth,KS,Leavenworth,(913) 682-4430,,General,2300 S 4th St,66048,Kansas City,2,
Ronald,,,https://lawyers.justia.com/lawyer/ronald-921027,Leavenworth,KS,Leavenworth,,,General,529 Delaware St,66048,Kansas City,2,
Gregory Robinson,,,https://lawyers.justia.com/lawyer/gregory-robinson-923689,Lansing,KS,Leavenworth,(913) 351-1000,,General,400 N Main St,66043,Kansas City,2,
Michael Kelly,,,https://lawyers.justia.com/lawyer/michael-kelly-922018,Tonganoxie,KS,Leavenworth,(913) 845-8780,,General,512 E 4th St,66086,Kansas City,2,
Jill Jenkins,,,https://lawyers.justia.com/lawyer/jill-jenkins-918255,Linwood,KS,Leavenworth,(913) 723-3800,,General,18162 Stillwell Rd,66052,Kansas City,2,
Jeffrey Carlin,,,https://lawyers.justia.com/lawyer/jeffrey-carlin-919071,Tonganoxie,KS,Leavenworth,(913) 728-2889,,General,18985 178th St,66086,Kansas City,2,
Social Security Disability Advisors,http://www.disabilityadvisors.com,,https://www.yellowpages.com/leavenworth-ks/attorneys,Leavenworth,KS,Leavenworth,(888) 372-7758,,General,,,Kansas City,2,
Personal Injury Leavenworth Lawyer,http://personalinjuryleavenworthlawyer.localsearch.com,,https://www.yellowpages.com/leavenworth-ks/attorneys,Leavenworth,KS,Leavenworth,(913) 364-3766,,General,303 Montana Ct,,Kansas City,2,
Social Security Disability Advisors,http://www.disabilityadvisors.com,,https://www.yellowpages.com/lansing-ks/attorneys,Lansing,KS,Leavenworth,(888) 372-7758,,General,,,Kansas City,2,
Beauty Up Lawn Care,http://beautyuplawncareks.localsearch.com,,https://www.yellowpages.com/lansing-ks/attorneys,Lansing,KS,Leavenworth,(913) 682-4188,,General,,,Kansas City,2,
Social Security Disability Advisors,http://www.disabilityadvisors.com,,https://www.yellowpages.com/basehor-ks/attorneys,Basehor,KS,Leavenworth,(888) 372-7758,,General,,,Kansas City,2,
Social Security Disability Advisors,http://www.disabilityadvisors.com,,https://www.yellowpages.com/tonganoxie-ks/attorneys,Tonganoxie,KS,Leavenworth,(888) 372-7758,,General,,,Kansas City,2,
